pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rule,seed
20198.0,140.0,20338.0,184392.0,0.9997128499641063,1.0,0.9998563011927001,-0.0002871500358937462,2.0,6381.0,1032000.0,1038381.0,-834866.0,0.9618434834655095,0.9617927994121969,0.9618179122182681,5.068405331265513e-05,515.0,153882.0,148200.0,302082.0,291898.0,0.9999002941323097,1.0,0.999950254943415,-9.970586769025847e-05,2.0,180461.0,1180340.0,1360801.0,-358576.0,0.9923161361141603,0.9923312883435583,0.9923237343035897,-1.5152229398074368e-05,519.0,1097.0,599.0,3024.0,37551.0,7,proportional,24
19224.0,210.0,19434.0,186556.0,0.9997155454416157,0.9997134259922625,0.9997144896502498,2.1194493531329073e-06,4.0,6807.0,1016960.0,1023767.0,-822062.0,0.9627255106605039,0.9630968519355324,0.9629102352764873,-0.0003713412750284695,495.0,155662.0,151350.0,307012.0,287323.0,1.0,1.0,1.0,0.0,0.0,181693.0,1168520.0,1350213.0,-348183.0,0.9925681255161024,0.9926481531089085,0.9926079549662988,-8.002759280612004e-05,499.0,1094.0,575.0,2947.0,37658.0,7,proportional,25
20453.0,230.0,20683.0,184847.0,1.0,0.9994292237442922,0.999713672154617,0.0005707762557077833,4.0,6465.0,1019180.0,1025645.0,-824200.0,0.9631178139465433,0.963915200721696,0.9635151333533114,-0.0007973867751527308,487.0,155429.0,148770.0,304199.0,290401.0,1.0,1.0,1.0,0.0,0.0,182347.0,1168180.0,1350527.0,-348952.0,0.9926832158303217,0.992757279824275,0.9927202099426217,-7.406399395326613e-05,491.0,1096.0,575.0,3005.0,37454.0,7,proportional,26
19956.0,550.0,20506.0,184539.0,0.9984299172138167,0.9998559700417687,0.9991397232776543,-0.0014260528279520512,5.0,6312.0,1012650.0,1018962.0,-817362.0,0.9645209580838323,0.9618491921005387,0.9631846752469321,0.0026717659832936613,499.0,151476.0,148930.0,300406.0,293489.0,1.0,0.9996495619524406,0.9998256537982565,0.0003504380475594093,7.0,177744.0,1162130.0,1339874.0,-339334.0,0.9926759398718289,0.9921730849354206,0.9924254776692409,0.0005028549364083368,511.0,1082.0,589.0,2959.0,37287.0,7,proportional,27
20213.0,110.0,20323.0,184652.0,0.9998563218390805,0.9998567129961312,0.9998565176841955,-3.911570507497686e-07,1.0,6067.0,1027950.0,1034017.0,-831262.0,0.9624441132637854,0.9623313065401157,0.9623875715453802,0.00011280672366975608,507.0,155917.0,151320.0,307237.0,286193.0,1.0,1.0,1.0,0.0,0.0,182197.0,1179380.0,1361577.0,-360417.0,0.9924925816023739,0.9924471299093656,0.9924698348700008,4.545169300829155e-05,508.0,1092.0,589.0,3038.0,37700.0,7,proportional,28
19736.0,330.0,20066.0,185039.0,0.9998569589472178,0.9994245432311898,0.9996413713957826,0.00043241571602803397,5.0,6590.0,1036690.0,1043280.0,-840060.0,0.9623004139562389,0.962117822520507,0.9622095181527953,0.00018259143573184922,509.0,156121.0,149480.0,305601.0,287149.0,1.0,1.0,1.0,0.0,0.0,182447.0,1186500.0,1368947.0,-367872.0,0.9924305144884683,0.9923337493314316,0.9923822509411032,9.676515703671562e-05,514.0,1105.0,620.0,3105.0,37917.0,7,proportional,29
19778.0,10.0,19788.0,185497.0,1.0,1.0,1.0,0.0,0.0,6930.0,1049130.0,1056060.0,-852200.0,0.9615271226415094,0.9613663484486874,0.961447212336892,0.00016077419282201078,520.0,154068.0,157990.0,312058.0,278762.0,1.0,0.9998497370398197,0.999925028114457,0.00015026296018028074,1.0,180776.0,1207130.0,1387906.0,-387941.0,0.9922856382821506,0.9922081784386617,0.9922470277802484,7.745984348883628e-05,521.0,1114.0,615.0,3109.0,39487.0,8,proportional,30
20613.0,100.0,20713.0,184542.0,1.0,0.999856918014022,0.9999283051333524,0.0001430819859780108,1.0,6174.0,1039200.0,1045374.0,-841859.0,0.9628970020777678,0.9618173745745153,0.9623564283067803,0.0010796275032525227,508.0,156437.0,153490.0,309927.0,282813.0,0.999801093983093,1.0,0.9999002170279642,-0.00019890601690697451,4.0,183224.0,1192790.0,1376014.0,-374504.0,0.9924867630964002,0.992319781751327,0.9924033762772101,0.00016698134507320272,513.0,1113.0,584.0,3041.0,38319.0,8,equal,11
19323.0,380.0,19703.0,185777.0,0.9992872416250891,0.9998561771897023,0.9995704467353952,-0.0005689355646132377,6.0,6752.0,1027420.0,1034172.0,-831687.0,0.9631947548800477,0.9635657757204719,0.9633800715990454,-0.0003710208404241744,491.0,155822.0,152940.0,308762.0,285288.0,1.0,1.0,1.0,0.0,0.0,181897.0,1180740.0,1362637.0,-360622.0,0.9925415100482434,0.9927347132435799,0.9926380186345525,-0.00019320319533644437,497.0,1100.0,598.0,3045.0,38041.0,7,equal,12
19240.0,100.0,19340.0,187920.0,1.0,1.0,1.0,0.0,0.0,6523.0,1025660.0,1032183.0,-830303.0,0.9639383510399521,0.9617224880382775,0.9628300052352106,0.002215863001674534,497.0,154011.0,149800.0,303811.0,287564.0,0.9996995192307693,0.9999500948198423,0.9998250262460631,-0.0002505755890730432,7.0,179774.0,1175560.0,1355334.0,-354819.0,0.9926782273603083,0.9923788624636736,0.9925285737580978,0.0002993648966347351,504.0,1105.0,575.0,3005.0,37892.0,7,equal,13
19255.0,370.0,19625.0,185240.0,0.9992799539170507,1.0,0.9996410109132683,-0.0007200460829492883,5.0,5974.0,1031310.0,1037284.0,-835039.0,0.9614243323442137,0.9612565445026178,0.9613407821229051,0.0001677878415958789,519.0,157333.0,160690.0,318023.0,275772.0,1.0,1.0,1.0,0.0,0.0,182562.0,1192370.0,1374932.0,-374027.0,0.9921395307448165,0.9923245614035088,0.9922320885897683,-0.00018503065869224233,524.0,1106.0,571.0,2995.0,38547.0,7,equal,14
20173.0,300.0,20473.0,185017.0,0.9994258647911584,0.9994291422862851,0.9994275082295692,-3.2774951267411367e-06,5.0,6813.0,1032560.0,1039373.0,-835768.0,0.9641262280440608,0.960990803915752,0.962555720653789,0.003135424128308806,507.0,155664.0,148440.0,304104.0,289321.0,1.0,1.0,1.0,0.0,0.0,182650.0,1181300.0,1363950.0,-361430.0,0.9927215471911114,0.9921250553015779,0.9924222241956013,0.0005964918895334792,512.0,1105.0,593.0,3085.0,37961.0,7,equal,15
20493.0,210.0,20703.0,183797.0,1.0,0.9995683453237411,0.999784436300927,0.00043165467625894127,3.0,6218.0,1016940.0,1023158.0,-821223.0,0.9634036144578313,0.9618354618354619,0.9626140272169882,0.001568152622369423,500.0,155176.0,158130.0,313306.0,280154.0,0.999950132149803,0.9999502016831832,0.9999501669407485,-6.953338016479904e-08,2.0,181887.0,1175280.0,1357167.0,-357272.0,0.9927510398098633,0.9922701021768103,0.9925101965146459,0.0004809376330530135,505.0,1090.0,583.0,2965.0,38056.0,7,equal,16
19956.0,130.0,20086.0,184704.0,0.9997125197642662,1.0,0.9998564249820531,-0.00028748023573377246,2.0,6566.0,1035510.0,1042076.0,-837966.0,0.9619732785200411,0.9620669056152927,0.9620196934922632,-9.362709525162494e-05,513.0,156236.0,150490.0,306726.0,284069.0,0.9998494202680319,0.9998006578291637,0.999824951861762,4.876243886819953e-05,5.0,182758.0,1186130.0,1368888.0,-369193.0,0.9921640794277403,0.9923521565140062,0.9922581793373476,-0.00018807708626589204,520.0,1097.0,602.0,3072.0,37913.0,7,equal,17
20022.0,780.0,20802.0,184453.0,0.9995698308001147,0.9988577955454027,0.9992130490771212,0.0007120352547120845,11.0,6450.0,1027710.0,1034160.0,-831660.0,0.9628191727639241,0.9636255217650567,0.9632226781051846,-0.0008063490011325225,493.0,155571.0,156080.0,311651.0,281284.0,0.9998501199040767,0.9998008959681434,0.9998254625243106,4.9223935933317975e-05,7.0,182043.0,1184570.0,1366613.0,-365923.0,0.9924303143645917,0.9924264836400213,0.9924283957385648,3.830724570441646e-06,511.0,1101.0,563.0,2960.0,38106.0,7,equal,18
19926.0,260.0,20186.0,185204.0,0.9995700157660886,1.0,0.9997851464584975,-0.00042998423391138463,3.0,6538.0,1019270.0,1025808.0,-822938.0,0.9641148325358851,0.9623791821561338,0.9632446134347274,0.001735650379751319,493.0,154648.0,146500.0,301148.0,289872.0,0.9998503964494091,1.0,0.9999249643580701,-0.00014960355059090436,3.0,181112.0,1166030.0,1347142.0,-347862.0,0.9927041936057892,0.9924789678646809,0.992591712813813,0.00022522574110828142,499.0,1085.0,585.0,3000.0,37437.0,7,equal,19
19660.0,320.0,19980.0,187040.0,0.9994335080016995,0.9998575498575498,0.9996449115829842,-0.00042404185585032117,5.0,6758.0,1023770.0,1030528.0,-826943.0,0.9623399821375409,0.964795008912656,0.9635687732342008,-0.00245502677511511,490.0,154428.0,150160.0,304588.0,287412.0,1.0,0.9995521496815286,0.9997753594249201,0.0004478503184713878,9.0,180846.0,1174250.0,1355096.0,-352491.0,0.9923845082525854,0.9927026707634129,0.9925438272061543,-0.00031816251082750213,504.0,1091.0,595.0,3056.0,37571.0,7,equal,20
19999.0,560.0,20559.0,185206.0,0.9992874447769702,0.9995704467353952,0.9994286122419828,-0.00028300195842501097,8.0,7176.0,1021820.0,1028996.0,-827386.0,0.9642857142857143,0.9614752874421383,0.9628740718517963,0.0028104268435760194,495.0,152696.0,147350.0,300046.0,291619.0,1.0,0.9998502171850816,0.9999250749250749,0.00014978281491839773,3.0,179871.0,1169730.0,1349601.0,-350561.0,0.9928113117870723,0.9921684959952536,0.9924896844480067,0.000642815791818685,506.0,1093.0,588.0,3029.0,37881.0,7,equal,21
20552.0,200.0,20752.0,186223.0,1.0,0.9995735607675906,0.9997868106878909,0.0004264392324093702,3.0,6866.0,1028440.0,1035306.0,-832636.0,0.9619418639496554,0.9640362609600238,0.9629933596955905,-0.0020943970103683984,496.0,154785.0,164080.0,318865.0,272430.0,0.9995008485574524,0.9999000199960008,0.999700284729507,-0.00039917143854839576,8.0,182203.0,1192720.0,1374923.0,-373983.0,0.9921766187583345,0.9926853826107558,0.9924310873461407,-0.0005087638524212679,507.0,1105.0,585.0,3011.0,38970.0,8,equal,22
20214.0,130.0,20344.0,184511.0,0.9998567540466982,0.9998563218390805,0.9998565382684169,4.322076176954681e-07,2.0,6303.0,1023770.0,1030073.0,-827258.0,0.9645411203814065,0.9615842763549732,0.9630622579684242,0.0029568440264332585,496.0,153952.0,149760.0,303712.0,287433.0,0.999950114736107,0.9995988969666583,0.9997749493636068,0.0003512177694486862,9.0,180469.0,1173660.0,1354129.0,-355314.0,0.9928865704377723,0.9920585348442937,0.9924732779097387,0.0008280355934785488,507.0,1094.0,598.0,3054.0,37591.0,7,equal,23
20219.0,150.0,20369.0,184346.0,0.9997128499641063,0.9998561771897023,0.9997844517890502,-0.00014332722559606825,3.0,6378.0,1034070.0,1040448.0,-836908.0,0.9636390842436031,0.9597354886113152,0.9616696322657177,0.003903595632287926,517.0,155444.0,150210.0,305654.0,288521.0,0.9999501470661548,1.0,0.9999751274717075,-4.9852933845184744e-05,1.0,182041.0,1184430.0,1366471.0,-364041.0,0.9927018126798588,0.9918888626710712,0.992294153318247,0.0008129500087875607,521.0,1099.0,598.0,3020.0,37771.0,7,equal,24
19344.0,210.0,19554.0,186436.0,0.9997155454416157,0.9997134259922625,0.9997144896502498,2.1194493531329073e-06,4.0,6747.0,1017040.0,1023787.0,-822032.0,0.962576412703146,0.9636993523120952,0.9631350217293572,-0.0011229396089492694,492.0,154314.0,152340.0,306654.0,287051.0,1.0,1.0,1.0,0.0,0.0,180405.0,1169590.0,1349995.0,-348545.0,0.9925386339506901,0.9927672113581569,0.9926523961188061,-0.00022857740746684563,496.0,1097.0,585.0,2949.0,37743.0,8,equal,25
20421.0,230.0,20651.0,184889.0,1.0,0.9994292237442922,0.999713672154617,0.0005707762557077833,4.0,6478.0,1018100.0,1024578.0,-823153.0,0.962520531581305,0.964516614043001,0.9635151333533114,-0.001996082461696025,487.0,156668.0,162390.0,319058.0,275467.0,1.0,1.0,1.0,0.0,0.0,183567.0,1180720.0,1364287.0,-362797.0,0.9925647253984241,0.9928760129419099,0.9927202099426217,-0.00031128754348574983,491.0,1095.0,571.0,3012.0,38319.0,7,equal,26
20138.0,550.0,20688.0,184347.0,0.9984299172138167,0.9998559700417687,0.9991397232776543,-0.0014260528279520512,5.0,6314.0,1012610.0,1018924.0,-817324.0,0.9645209580838323,0.9618491921005387,0.9631846752469321,0.0026717659832936613,499.0,152496.0,149280.0,301776.0,292074.0,1.0,0.9995994993742178,0.9998007471980075,0.00040050062578222967,8.0,178948.0,1162440.0,1341388.0,-340903.0,0.9926759398718289,0.9921433248020951,0.992410654729259,0.0005326150697337884,512.0,1082.0,590.0,2962.0,37251.0,7,equal,27
20302.0,100.0,20402.0,184578.0,0.9998563218390805,1.0,0.9999282588420977,-0.0001436781609195359,1.0,6083.0,1025000.0,1031083.0,-828343.0,0.9643815201192251,0.9599584754560285,0.9621645729577046,0.00442304466319654,509.0,155819.0,149680.0,305499.0,287611.0,0.999900149775337,1.0,0.9999500873471425,-9.985022466296734e-05,2.0,182204.0,1174780.0,1356984.0,-356154.0,0.9928189910979228,0.9920028434334459,0.992410542231182,0.0008161476644769072,512.0,1091.0,586.0,3022.0,37556.0,7,equal,28
19795.0,310.0,20105.0,185005.0,0.9998569589472178,0.9995684074233924,0.999713097116626,0.00028855152382545324,4.0,6520.0,1031810.0,1038330.0,-835065.0,0.9620047309284447,0.9630126771066368,0.9625064963991388,-0.0010079461781921095,505.0,155317.0,150580.0,305897.0,286568.0,1.0,0.9999499949995,0.9999750393130818,5.0005000500008556e-05,1.0,181632.0,1182700.0,1364332.0,-363492.0,0.9923713778829095,0.9925120342307007,0.9924415330349468,-0.000140656347791146,510.0,1098.0,624.0,3099.0,37796.0,7,equal,29
19689.0,0.0,19689.0,185586.0,1.0,1.0,1.0,0.0,0.0,6934.0,1049410.0,1056344.0,-852469.0,0.9612323113207547,0.961664677804296,0.961447212336892,-0.00043236648354127993,520.0,156309.0,166250.0,322559.0,268696.0,1.0,1.0,1.0,0.0,0.0,182932.0,1215660.0,1398592.0,-398187.0,0.9922265243992552,0.99235687732342,0.9922914998962318,-0.000130352924164856,520.0,1115.0,614.0,3108.0,40171.0,43,equal,30
19200.0,260.0,19460.0,185720.0,0.9995689035781004,0.999856918014022,0.9997132205334098,-0.0002880144359216352,4.0,6477.0,923690.0,930167.0,-725537.0,0.9802612051053725,0.9573775344087613,0.9688032604668396,0.022883670696611236,421.0,140400.0,143580.0,283980.0,308320.0,0.9997513674788663,0.9986985032787706,0.9992266819667224,0.001052864200095649,31.0,166077.0,1067530.0,1233607.0,-231497.0,0.9958292661283166,0.9906591940218842,0.9932474455797423,0.0051700721064323885,456.0,838.0,653.0,3042.0,32281.0,7,prio_hc1,11
18339.0,530.0,18869.0,186601.0,0.9990021382751247,0.9998561771897023,0.9994272623138603,-0.0008540389145775817,8.0,7249.0,922580.0,929829.0,-726269.0,0.9813738638056921,0.9568463491115424,0.9691229116945107,0.02452751469414971,414.0,145578.0,126490.0,272068.0,323227.0,0.9999501520362893,1.0,0.9999750828495253,-4.984796371065858e-05,1.0,171166.0,1049600.0,1220766.0,-216441.0,0.996063574747684,0.9914002728189313,0.9937341687774963,0.00466330192875275,423.0,837.0,669.0,3068.0,31505.0,7,prio_hc1,12
17877.0,340.0,18217.0,188973.0,0.9995765104460757,0.9998570611778159,0.9997159090909091,-0.00028055073174027,4.0,6812.0,913310.0,920122.0,-716912.0,0.9818943588208888,0.958433014354067,0.9701592999775633,0.0234613444668218,399.0,151235.0,129900.0,281135.0,311455.0,0.9996995192307693,0.999151611937319,0.9994250862370644,0.0005479072934502227,23.0,175924.0,1043550.0,1219474.0,-216484.0,0.9961464354527938,0.9912223474289781,0.9936848659145826,0.00492408802381572,426.0,833.0,630.0,3018.0,31507.0,7,prio_hc1,13
18276.0,420.0,18696.0,186174.0,0.9991359447004609,1.0,0.9995692130959218,-0.000864055299539146,6.0,6279.0,917760.0,924039.0,-720374.0,0.9801186943620178,0.9575168287210172,0.9688640595903166,0.02260186564100064,418.0,139145.0,120950.0,260095.0,332845.0,0.9999001447900544,0.9999501867995019,0.9999251944943148,-5.0042009447470726e-05,3.0,163700.0,1039130.0,1202830.0,-201355.0,0.9957879749651469,0.9915540540540541,0.9936700416561661,0.00423392091109287,427.0,833.0,627.0,3000.0,30607.0,7,prio_hc1,14
19364.0,330.0,19694.0,185791.0,0.9995693985933687,0.9994291422862851,0.9994990697008731,0.00014025630708358605,5.0,7011.0,933950.0,940961.0,-736271.0,0.9809467103304554,0.9563927617917531,0.9686478454680535,0.024553948538702297,424.0,140265.0,143180.0,283445.0,308765.0,0.9998498197837404,0.9979162532248462,0.9988787002890461,0.0019335665588942064,45.0,166640.0,1077460.0,1244100.0,-241715.0,0.9960191319330977,0.9899719805338446,0.9929846372435841,0.006047151399253048,474.0,845.0,673.0,3103.0,32818.0,7,prio_hc1,15
19093.0,210.0,19303.0,185197.0,1.0,0.9995683453237411,0.999784436300927,0.00043165467625894127,3.0,6476.0,914810.0,921286.0,-718086.0,0.980722891566265,0.9578259578259578,0.9691939584267982,0.022896933740307213,412.0,139699.0,141740.0,281439.0,311501.0,0.9998503964494091,0.9989044370300284,0.9993770867593561,0.0009459594193806931,25.0,165268.0,1056760.0,1222028.0,-221388.0,0.9961081402257873,0.9908485117725455,0.9934742306266222,0.005259628453241794,440.0,832.0,633.0,3007.0,32201.0,7,prio_hc1,16
18856.0,150.0,19006.0,185784.0,0.9997125197642662,1.0,0.9998564249820531,-0.00028748023573377246,2.0,6655.0,932850.0,939505.0,-734405.0,0.9794450154162384,0.956242532855436,0.9679425483082846,0.023202482560802373,433.0,139770.0,119360.0,259130.0,331660.0,0.9998494202680319,0.9998006578291637,0.999824951861762,4.876243886819953e-05,5.0,165281.0,1052360.0,1217641.0,-216961.0,0.9956961799887211,0.9911960871498444,0.9934446652626583,0.004500092838876646,440.0,838.0,689.0,3137.0,30701.0,7,prio_hc1,17
18909.0,780.0,19689.0,185561.0,0.9995698308001147,0.9990005711022273,0.9992845900701102,0.0005692596978874587,10.0,7037.0,926360.0,933397.0,-729727.0,0.9805883231297596,0.9572152653548003,0.9688922044013428,0.02337305777495935,417.0,139775.0,142070.0,281845.0,310400.0,0.9998501199040767,0.998456943753111,0.9991522465466514,0.0013931761509656804,34.0,165721.0,1069210.0,1234931.0,-233766.0,0.9959628343277822,0.9903851843086208,0.9931692572122864,0.00557765001916144,461.0,847.0,664.0,3058.0,32446.0,7,prio_hc1,18
18483.0,300.0,18783.0,186607.0,0.9995700157660886,1.0,0.9997851464584975,-0.00042998423391138463,3.0,6963.0,928290.0,935253.0,-731343.0,0.9801136363636364,0.9568773234200744,0.9684634309997764,0.023236312943561988,423.0,139078.0,139830.0,278908.0,311182.0,0.9997007928988181,0.9986451224407868,0.9991746079387709,0.0010556704580312326,33.0,164524.0,1068420.0,1232944.0,-233554.0,0.9957885995610654,0.9905764142810428,0.9931855634900604,0.005212185280022541,459.0,844.0,662.0,3053.0,32584.0,7,prio_hc1,19
