pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rung,seed
20573.0,120.0,20693.0,184562.0,1.0,0.999856918014022,0.9999283051333524,0.0001430819859780108,1.0,1596.0,2186690.0,2188286.0,-2023256.0,0.8260611457405759,0.8231463667307977,0.8246017043349388,0.0029147790097782122,1292.0,122407.0,565330.0,687737.0,-72137.0,1.0190452511188464,1.0199729689142514,1.0195075710330033,-0.0009277177954050142,293.0,144576.0,2752140.0,2896716.0,-1910831.0,0.9766616381222823,0.9763662782077513,0.9765141418628758,0.0002953599145310015,1586.0,3067.0,181.0,7475.0,101995.0,14,b,11
19196.0,400.0,19596.0,185884.0,0.9992872416250891,0.9998561771897023,0.9995704467353952,-0.0005689355646132377,6.0,1401.0,2187580.0,2188981.0,-2025226.0,0.8247653106839518,0.8215618933850978,0.8231652744630071,0.0032034172988539833,1300.0,115529.0,565410.0,680939.0,-65544.0,1.0188923782463486,1.0193304105221204,1.0191114544140731,-0.0004380322757717714,304.0,136126.0,2753390.0,2889516.0,-1904886.0,0.9762630597567111,0.9760393808196429,0.9761513279710854,0.00022367893706820574,1610.0,3060.0,154.0,7470.0,102605.0,14,b,12
19176.0,90.0,19266.0,187989.0,1.0,0.9998570611778159,0.9999289772727272,0.00014293882218407994,1.0,1696.0,2154210.0,2155906.0,-1991971.0,0.8261259913212629,0.8273026315789473,0.8267145314486576,-0.0011766402576844914,1286.0,117749.0,557970.0,675719.0,-62634.0,1.0185797275641026,1.0179159596766145,1.0182472629105634,0.0006637678874881203,301.0,138621.0,2712270.0,2850891.0,-1866616.0,0.9765525418704609,0.9763655773678904,0.9764590776346413,0.0001869645025704969,1588.0,3034.0,167.0,7374.0,100901.0,14,b,13
19170.0,370.0,19540.0,185320.0,0.9992799539170507,0.9998568155784651,0.9995692130959218,-0.0005768616614143518,6.0,1489.0,2179420.0,2180909.0,-2016729.0,0.8237388724035608,0.8258788332086762,0.8248044692737431,-0.0021399608051153596,1298.0,120129.0,564360.0,684489.0,-69044.0,1.0195716211493335,1.0182316313823163,1.0189008577697984,0.0013399897670172134,296.0,140788.0,2744150.0,2884938.0,-1900453.0,0.976240619345653,0.9763217164532954,0.9762811865336437,-8.109710764236944e-05,1600.0,3060.0,165.0,7447.0,101733.0,14,b,14
20221.0,320.0,20541.0,184959.0,0.9994258647911584,0.9994291422862851,0.9994275082295692,-3.2774951267411367e-06,6.0,1498.0,2206970.0,2208468.0,-2043673.0,0.8245013396844298,0.8270542865618511,0.825780089153046,-0.002552946877421247,1299.0,120638.0,568110.0,688748.0,-72548.0,1.019273127753304,1.0183072038102798,1.0187879996013156,0.0009659239430241939,294.0,142357.0,2775400.0,2917757.0,-1931262.0,0.976293039422477,0.9763751659047338,0.9763342509546221,-8.212648225680574e-05,1599.0,3075.0,164.0,7476.0,103238.0,14,b,15
20322.0,220.0,20542.0,183968.0,1.0,0.9995683453237411,0.999784436300927,0.00043165467625894127,3.0,1413.0,2173060.0,2174473.0,-2010753.0,0.8240963855421687,0.825957825957826,0.8250336473755047,-0.0018614404156572784,1294.0,121691.0,561010.0,682701.0,-66471.0,1.0188001795242607,1.0187241671231513,1.0187621468081927,7.601240110943763e-05,293.0,143426.0,2734290.0,2877716.0,-1893256.0,0.9765002970885324,0.9763364430623427,0.9764182424916574,0.00016385402618968037,1590.0,3046.0,182.0,7410.0,101589.0,14,b,16
20000.0,110.0,20110.0,184690.0,0.9997125197642662,1.0,0.9998564249820531,-0.00028748023573377246,2.0,1475.0,2204200.0,2205675.0,-2040255.0,0.8267508442225812,0.8233273596176822,0.8250536758717701,0.003423484604898941,1304.0,117580.0,566890.0,684470.0,-71565.0,1.0189730462279778,1.018987341772152,1.0189802195603792,-1.42955441742032e-05,298.0,139055.0,2771200.0,2910255.0,-1927130.0,0.976136060075391,0.9762264710241589,0.9761812950493874,-9.041094876793832e-05,1604.0,3075.0,163.0,7484.0,102828.0,14,b,17
19807.0,780.0,20587.0,184673.0,0.9995698308001147,0.9990005711022273,0.9992845900701102,0.0005692596978874587,10.0,1313.0,2174200.0,2175513.0,-2011548.0,0.822457816932955,0.8260286225402504,0.8242446848190974,-0.003570805607295391,1294.0,116344.0,563500.0,679844.0,-65059.0,1.0196342925659472,1.0183673469387755,1.0189996509250485,0.0012669456271716673,300.0,137464.0,2738480.0,2875944.0,-1891934.0,0.9762816516757206,0.9761848411336608,0.9762331639230096,9.681054205978867e-05,1604.0,3062.0,177.0,7451.0,101985.0,14,b,18
19996.0,260.0,20256.0,185134.0,0.9995700157660886,1.0,0.9997851464584975,-0.00042998423391138463,3.0,1510.0,2182910.0,2184420.0,-2019965.0,0.8279007177033493,0.8263197026022305,0.8271080295235965,0.0015810151011187434,1291.0,120104.0,562120.0,682224.0,-68694.0,1.018052161771306,1.0187173825772782,1.0183837322728295,-0.0006652208059720888,293.0,141610.0,2745290.0,2886900.0,-1903525.0,0.9765110623405896,0.9763667172032462,0.9764389744198821,0.0001443451373434046,1587.0,3051.0,157.0,7398.0,102105.0,14,b,19
19571.0,370.0,19941.0,187119.0,0.9994335080016995,0.9998575498575498,0.9996449115829842,-0.00042404185585032117,5.0,1634.0,2196370.0,2198004.0,-2033199.0,0.825989877939863,0.8265002970885323,0.8262453531598513,-0.0005104191486693388,1288.0,116515.0,568020.0,684535.0,-70430.0,1.0189803685897436,1.0182623407643312,1.0186202076677315,0.0007180278254124151,303.0,137720.0,2764760.0,2902480.0,-1916510.0,0.9764719826947581,0.9763058378633893,0.976388786152822,0.00016614483136878633,1596.0,3071.0,161.0,7485.0,102761.0,14,b,20
19902.0,550.0,20452.0,185298.0,0.9992874447769702,0.9994272623138603,0.9993571887722306,-0.00013981753689007448,9.0,1579.0,2169570.0,2171149.0,-2007944.0,0.8273056057866185,0.8248469463939078,0.8260706517662941,0.002458659392710727,1294.0,117969.0,555630.0,673599.0,-59054.0,1.0176902703513069,1.0187727794697687,1.0182317682317683,-0.0010825091184618607,295.0,139450.0,2725750.0,2865200.0,-1881700.0,0.9763248574144486,0.97623850489469,0.9762816516757206,8.635251975863678e-05,1598.0,3026.0,150.0,7350.0,101690.0,14,b,21
20536.0,200.0,20736.0,186249.0,1.0,0.9995735607675906,0.9997868106878909,0.0004264392324093702,3.0,1688.0,2178810.0,2180498.0,-2016358.0,0.8269403655978423,0.8256798930004459,0.8263075430873685,0.001260472597396478,1288.0,116140.0,563160.0,679300.0,-65820.0,1.0178197064989518,1.0189462107578484,1.0183825365902393,-0.001126504258896599,300.0,138364.0,2742170.0,2880534.0,-1895929.0,0.976352052155875,0.9763977730395641,0.9763749203857035,-4.572088368914873e-05,1591.0,3059.0,160.0,7434.0,102082.0,14,b,22
