pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,rule,seed
15679.0,990.0,16669.0,159201.0,1.0,1.0,1.0,0.0,0,5810.0,827850.0,833660.0,-653995.0,1.0,1.0,1.0,0.0,0,133149.0,111240.0,244389.0,265866.0,1.0,1.0,1.0,0.0,0,154638.0,940080.0,1094718.0,-228928.0,1.0,1.0,1.0,0.0,0,736.0,663.0,2851.0,27673.0,6,prio_hc2,18
15628.0,340.0,15968.0,159897.0,1.0,1.0,1.0,0.0,0,5750.0,836470.0,842220.0,-662265.0,1.0,1.0,1.0,0.0,0,119255.0,103310.0,222565.0,283740.0,1.0,1.0,1.0,0.0,0,140633.0,940120.0,1080753.0,-218628.0,1.0,1.0,1.0,0.0,0,731.0,689.0,2894.0,26889.0,6,prio_hc2,19
15294.0,760.0,16054.0,161511.0,1.0,1.0,1.0,0.0,0,6001.0,825660.0,831661.0,-651146.0,1.0,1.0,1.0,0.0,0,118879.0,101100.0,219979.0,287726.0,1.0,1.0,1.0,0.0,0,140174.0,927520.0,1067694.0,-201909.0,1.0,1.0,1.0,0.0,0,727.0,696.0,2894.0,26240.0,6,prio_hc2,20
15646.0,820.0,16466.0,159839.0,1.0,1.0,1.0,0.0,0,6430.0,828590.0,835020.0,-656425.0,1.0,1.0,1.0,0.0,0,121163.0,102250.0,223413.0,283882.0,1.0,1.0,1.0,0.0,0,143239.0,931660.0,1074899.0,-212704.0,1.0,1.0,1.0,0.0,0,729.0,660.0,2868.0,26758.0,6,prio_hc2,21
15784.0,260.0,16044.0,161356.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,6144.0,830930.0,837074.0,-657239.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,121814.0,100620.0,222434.0,284626.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,143742.0,931810.0,1075552.0,-211257.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,735.0,653.0,2836.0,26623.0,6,prio_hc2,22
16072.0,170.0,16242.0,159103.0,1.0,1.0,1.0,0.0,0,5477.0,827640.0,833117.0,-653297.0,1.0,1.0,1.0,0.0,0,118785.0,93640.0,212425.0,294425.0,1.0,1.0,1.0,0.0,0,140334.0,921450.0,1061784.0,-199769.0,1.0,1.0,1.0,0.0,0,720.0,694.0,2887.0,25681.0,6,prio_hc2,23
16047.0,220.0,16267.0,158923.0,1.0,1.0,1.0,0.0,0,5464.0,839630.0,845094.0,-664344.0,1.0,1.0,1.0,0.0,0,121128.0,95260.0,216388.0,293502.0,1.0,1.0,1.0,0.0,0,142639.0,935110.0,1077749.0,-211919.0,1.0,1.0,1.0,0.0,0,732.0,693.0,2891.0,25985.0,6,prio_hc2,24
15374.0,310.0,15684.0,160886.0,1.0,1.0,1.0,0.0,0,6200.0,816760.0,822960.0,-644220.0,1.0,1.0,1.0,0.0,0,117349.0,94120.0,211469.0,297861.0,1.0,1.0,1.0,0.0,0,138923.0,911190.0,1050113.0,-185473.0,1.0,1.0,1.0,0.0,0,725.0,659.0,2833.0,25840.0,6,prio_hc2,25
15719.0,350.0,16069.0,159941.0,1.0,1.0,1.0,0.0,0,5768.0,824370.0,830138.0,-651748.0,1.0,1.0,1.0,0.0,0,120517.0,106020.0,226537.0,282798.0,1.0,1.0,1.0,0.0,0,142004.0,930740.0,1072744.0,-209009.0,1.0,1.0,1.0,0.0,0,715.0,685.0,2878.0,26357.0,6,prio_hc2,26
16090.0,700.0,16790.0,158770.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,5615.0,820590.0,826205.0,-647290.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,118798.0,103880.0,222678.0,286617.0,1.0,1.0,1.0,0.0,0,140503.0,925170.0,1065673.0,-201903.0,1.0,1.0,1.0,0.0,0,729.0,659.0,2817.0,26727.0,6,prio_hc2,27
15757.0,110.0,15867.0,159598.0,1.0,1.0,1.0,0.0,0,5284.0,836680.0,841964.0,-661939.0,1.0,1.0,1.0,0.0,0,123038.0,104380.0,227418.0,280882.0,1.0,1.0,1.0,0.0,0,144079.0,941170.0,1085249.0,-221459.0,1.0,1.0,1.0,0.0,0,723.0,690.0,2888.0,26521.0,6,prio_hc2,28
15600.0,620.0,16220.0,159420.0,1.0,1.0,1.0,0.0,0,5779.0,832910.0,838689.0,-658274.0,1.0,1.0,1.0,0.0,0,117351.0,90420.0,207771.0,300419.0,1.0,1.0,1.0,0.0,0,138730.0,923950.0,1062680.0,-198435.0,1.0,1.0,1.0,0.0,0,726.0,677.0,2865.0,25704.0,6,prio_hc2,29
15979.0,700.0,16679.0,159056.0,1.0,1.0,1.0,0.0,0,6112.0,858600.0,864712.0,-683412.0,1.0,1.0,1.0,0.0,0,119155.0,96350.0,215505.0,290850.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,141246.0,955650.0,1096896.0,-233506.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,744.0,716.0,2974.0,27025.0,6,prio_hc2,30
17163.0,150.0,17313.0,158367.0,1.0,1.0,1.0,0.0,0,6982.0,1465210.0,1472192.0,-1290557.0,1.0,1.0,1.0,0.0,0,150509.0,247500.0,398009.0,109666.0,1.0,1.0,1.0,0.0,0,174654.0,1712860.0,1887514.0,-1022524.0,1.0,1.0,1.0,0.0,0,2033.0,510.0,4702.0,61336.0,10,backlog_priority,11
16165.0,730.0,16895.0,159135.0,1.0,1.0,1.0,0.0,0,6683.0,1347250.0,1353933.0,-1174303.0,1.0,1.0,1.0,0.0,0,146494.0,220960.0,367454.0,141766.0,1.0,1.0,1.0,0.0,0,169342.0,1568940.0,1738282.0,-873402.0,1.0,1.0,1.0,0.0,0,1899.0,595.0,4228.0,55368.0,9,backlog_priority,12
15738.0,440.0,16178.0,161522.0,1.0,1.0,1.0,0.0,0,2251.0,1474510.0,1476761.0,-1299526.0,1.0,1.0,1.0,0.0,0,179361.0,329320.0,508681.0,3324.0,1.0,1.0,1.0,0.0,0,197350.0,1804270.0,2001620.0,-1134680.0,1.0,1.0,1.0,0.0,0,2359.0,557.0,5250.0,68294.0,11,backlog_priority,13
16134.0,570.0,16704.0,158716.0,1.0,1.0,1.0,0.0,0,6438.0,1427770.0,1434208.0,-1254668.0,1.0,0.9935371179039302,0.9967840069534984,0.006462882096069822,0,144361.0,246380.0,390741.0,118244.0,1.0,1.0021492884112693,1.0010760818985576,-0.002149288411269268,0,166933.0,1674720.0,1841653.0,-977708.0,1.0,1.0,1.0,0.0,0,2008.0,487.0,4478.0,59885.0,10,backlog_priority,14
16691.0,380.0,17071.0,158904.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,2586.0,1468710.0,1471296.0,-1290561.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,189154.0,333250.0,522404.0,-11794.0,1.0,1.0,1.0,0.0,0,208431.0,1802340.0,2010771.0,-1143451.0,1.0,1.0,1.0,0.0,0,2242.0,580.0,4854.0,68952.0,10,backlog_priority,15
16905.0,320.0,17225.0,157790.0,1.0,1.0,1.0,0.0,0,6654.0,1479460.0,1486114.0,-1305699.0,1.0,1.0,1.0,0.0,0,147669.0,255430.0,403099.0,104771.0,1.0,1.0,1.0,0.0,0,171228.0,1735210.0,1906438.0,-1043138.0,1.0,1.0,1.0,0.0,0,2082.0,492.0,4541.0,63013.0,10,backlog_priority,16
16394.0,160.0,16554.0,158706.0,1.0,1.0,1.0,0.0,0,3750.0,1459000.0,1462750.0,-1281140.0,1.0,1.0,1.0,0.0,0,162651.0,300870.0,463521.0,42894.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,182795.0,1760030.0,1942825.0,-1079540.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,2181.0,574.0,4655.0,66287.0,10,backlog_priority,17
16737.0,990.0,17727.0,158143.0,1.0,1.0,1.0,0.0,0,6037.0,1486880.0,1492917.0,-1313057.0,0.9911103364127593,1.0,0.9955594253373966,-0.008889663587240748,0,153841.0,273510.0,427351.0,81024.0,1.002972720913966,1.0,1.0014831617518758,0.0029727209139660538,0,176615.0,1761380.0,1937995.0,-1073890.0,1.0,1.0,1.0,0.0,0,2188.0,547.0,5072.0,64268.0,10,backlog_priority,18
16468.0,340.0,16808.0,159057.0,1.0,1.0,1.0,0.0,0,6103.0,1427360.0,1433463.0,-1253888.0,1.0,0.9712055507372073,0.9855564256503959,0.028794449262792732,0,159901.0,259890.0,419791.0,88234.0,1.0,1.0097258026716662,1.004845159218937,-0.009725802671666228,0,182472.0,1687590.0,1870062.0,-1006597.0,1.0,1.0,1.0,0.0,0,2113.0,568.0,4794.0,61013.0,10,backlog_priority,19
16105.0,630.0,16735.0,160820.0,1.0,1.0,1.0,0.0,0,6842.0,1457510.0,1464352.0,-1282642.0,1.0,1.0,1.0,0.0,0,147658.0,245110.0,392768.0,113742.0,1.0,1.0,1.0,0.0,0,170605.0,1703250.0,1873855.0,-1008080.0,1.0,1.0,1.0,0.0,0,2003.0,502.0,4494.0,61415.0,10,backlog_priority,20
16643.0,790.0,17433.0,158872.0,1.0,1.0,1.0,0.0,0,2952.0,1485510.0,1488462.0,-1310482.0,0.9941860465116279,1.0,0.9971085604135634,-0.005813953488372103,0,169914.0,331300.0,501214.0,8266.0,1.0019240860591219,1.0,1.0009615384615385,0.0019240860591218656,0,189509.0,1817600.0,2007109.0,-1143344.0,1.0,1.0,1.0,0.0,0,2350.0,568.0,5232.0,69647.0,11,backlog_priority,21
16838.0,260.0,17098.0,160312.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,6813.0,1445120.0,1451933.0,-1270908.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,147479.0,239050.0,386529.0,119571.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,171130.0,1684430.0,1855560.0,-991025.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,1990.0,492.0,4437.0,60626.0,10,backlog_priority,22
17220.0,170.0,17390.0,157985.0,1.0,1.0,1.0,0.0,0,6005.0,1367020.0,1373025.0,-1192175.0,1.0,1.0,1.0,0.0,0,154863.0,227220.0,382083.0,123812.0,1.0,1.0,1.0,0.0,0,178088.0,1594410.0,1772498.0,-910378.0,1.0,1.0,1.0,0.0,0,1870.0,568.0,4079.0,56916.0,9,backlog_priority,23
17071.0,220.0,17291.0,157889.0,1.0,1.0,1.0,0.0,0,2011.0,1530630.0,1532641.0,-1353791.0,0.9594618207233968,1.0,0.9799446749654218,-0.04053817927660319,0,167973.0,347050.0,515023.0,-1898.0,1.013489156346299,1.0,1.006727562708424,0.013489156346299103,0,187055.0,1877900.0,2064955.0,-1197800.0,1.0,1.0,1.0,0.0,0,2454.0,566.0,5478.0,71848.0,11,backlog_priority,24
16178.0,290.0,16468.0,160082.0,1.0,1.0,1.0,0.0,0,6966.0,1441680.0,1448646.0,-1268836.0,1.0,1.0,1.0,0.0,0,151229.0,242800.0,394029.0,114256.0,1.0,1.0,1.0,0.0,0,174373.0,1684770.0,1859143.0,-994498.0,1.0,1.0,1.0,0.0,0,1974.0,473.0,4469.0,61144.0,10,backlog_priority,25
16841.0,310.0,17151.0,158889.0,1.0,1.0,1.0,0.0,0,6159.0,1454610.0,1460769.0,-1282984.0,0.9747254662715705,1.0,0.9873118655932797,-0.02527453372842947,0,154350.0,268320.0,422670.0,87770.0,1.0084111607401822,1.0,1.0042140137754658,0.008411160740182222,0,177350.0,1723240.0,1900590.0,-1036325.0,1.0,1.0,1.0,0.0,0,2149.0,544.0,5070.0,62302.0,10,backlog_priority,26
17046.0,660.0,17706.0,157854.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,6306.0,1424810.0,1431116.0,-1251151.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,147205.0,235870.0,383075.0,125400.0,1.0,1.0,1.0,0.0,0,170557.0,1661340.0,1831897.0,-967897.0,1.0,1.0,1.0,0.0,0,1944.0,492.0,4470.0,59729.0,10,backlog_priority,27
16859.0,110.0,16969.0,158486.0,1.0,1.0,1.0,0.0,0,6189.0,1392800.0,1398989.0,-1219944.0,0.9620869565217391,1.0,0.9810977195872713,-0.037913043478260855,0,155627.0,237120.0,392747.0,117918.0,1.0126965637740244,1.0,1.0063464337700145,0.012696563774024394,0,178675.0,1630030.0,1808705.0,-943540.0,1.0,1.0,1.0,0.0,0,1970.0,561.0,4650.0,57702.0,10,backlog_priority,28
16791.0,590.0,17381.0,158269.0,1.0,1.0,1.0,0.0,0,2516.0,1502480.0,1504996.0,-1325096.0,1.0,0.9879895561357702,0.9940254567495022,0.01201044386422978,0,171366.0,341740.0,513106.0,-2846.0,1.0,1.0040261407398763,1.0020091430568092,-0.004026140739876283,0,190673.0,1844810.0,2035483.0,-1169673.0,1.0,1.0,1.0,0.0,0,2324.0,584.0,5141.0,70363.0,11,backlog_priority,29
16716.0,690.0,17406.0,158339.0,1.0,1.0,1.0,0.0,0,6594.0,1405570.0,1412164.0,-1230624.0,1.0,1.0,1.0,0.0,0,151198.0,235530.0,386728.0,119907.0,1.0,1.0,1.0,0.0,0,174508.0,1641790.0,1816298.0,-952378.0,1.0,1.0,1.0,0.0,0,1961.0,593.0,4374.0,58436.0,10,backlog_priority,30
17135.0,130.0,17265.0,158435.0,1.0,1.0,1.0,0.0,0,7650.0,1201960.0,1209610.0,-1027345.0,1.0,1.0,1.0,0.0,0,161466.0,163420.0,324886.0,184679.0,1.0,1.0,1.0,0.0,0,186251.0,1365510.0,1551761.0,-684231.0,1.0,1.0,1.0,0.0,0,1294.0,491.0,3380.0,44617.0,8,serve_captive,11
15781.0,690.0,16471.0,159559.0,1.0,1.0,1.0,0.0,0,8878.0,1237490.0,1246368.0,-1064488.0,1.0,1.0,1.0,0.0,0,138259.0,160030.0,298289.0,208431.0,1.0,1.0,1.0,0.0,0,162918.0,1398210.0,1561128.0,-696498.0,1.0,1.0,1.0,0.0,0,1359.0,506.0,3743.0,47149.0,8,serve_captive,12
15472.0,540.0,16012.0,161678.0,1.0,1.0,1.0,0.0,0,7463.0,1119780.0,1127243.0,-946798.0,1.0,1.0,1.0,0.0,0,145969.0,146170.0,292139.0,214236.0,1.0,1.0,1.0,0.0,0,168904.0,1266490.0,1435394.0,-570884.0,1.0,1.0,1.0,0.0,0,1161.0,437.0,3194.0,40783.0,8,serve_captive,13
15825.0,580.0,16405.0,158985.0,1.0,1.0,1.0,0.0,0,7079.0,1156270.0,1163349.0,-982044.0,1.0,1.0,1.0,0.0,0,148948.0,146770.0,295718.0,212482.0,1.0,1.0,1.0,0.0,0,171852.0,1303620.0,1475472.0,-610577.0,1.0,1.0,1.0,0.0,0,1206.0,459.0,3368.0,41888.0,8,serve_captive,14
16377.0,400.0,16777.0,159188.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,7204.0,1217180.0,1224384.0,-1041689.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,149701.0,164110.0,313811.0,193769.0,1.0,1.0,1.0,0.0,0,173282.0,1381690.0,1554972.0,-688732.0,1.0,1.0,1.0,0.0,0,1329.0,485.0,3490.0,45865.0,8,serve_captive,15
17005.0,320.0,17325.0,157690.0,1.0,1.0,1.0,0.0,0,6490.0,1280510.0,1287000.0,-1105320.0,1.0,1.0,1.0,0.0,0,154433.0,173630.0,328063.0,179202.0,1.0,1.0,1.0,0.0,0,177928.0,1454460.0,1632388.0,-768428.0,1.0,1.0,1.0,0.0,0,1408.0,500.0,3850.0,49439.0,8,serve_captive,16
16144.0,180.0,16324.0,158966.0,1.0,1.0,1.0,0.0,0,7058.0,1161300.0,1168358.0,-985578.0,1.0,1.0,1.0,0.0,0,158588.0,158810.0,317398.0,189417.0,1.0,1.0,1.0,0.0,0,181790.0,1320290.0,1502080.0,-637195.0,1.0,1.0,1.0,0.0,0,1250.0,466.0,3351.0,43349.0,8,serve_captive,17
16559.0,990.0,17549.0,158311.0,1.0,1.0,1.0,0.0,0,7707.0,1224250.0,1231957.0,-1050382.0,1.0,1.0,1.0,0.0,0,160965.0,170340.0,331305.0,177370.0,1.0,1.0,1.0,0.0,0,185231.0,1395580.0,1580811.0,-714701.0,1.0,1.0,1.0,0.0,0,1372.0,522.0,3455.0,46386.0,8,serve_captive,18
15902.0,320.0,16222.0,159653.0,1.0,1.0,1.0,0.0,0,8578.0,1311540.0,1320118.0,-1138273.0,1.0,1.0,1.0,0.0,0,139986.0,180350.0,320336.0,184064.0,1.0,1.0,1.0,0.0,0,164466.0,1492210.0,1656676.0,-794556.0,1.0,1.0,1.0,0.0,0,1461.0,510.0,3973.0,51080.0,8,serve_captive,19
16243.0,610.0,16853.0,160702.0,1.0,1.0,1.0,0.0,0,8063.0,1158300.0,1166363.0,-983913.0,1.0,1.0,1.0,0.0,0,148368.0,146330.0,294698.0,211807.0,1.0,1.0,1.0,0.0,0,172674.0,1305240.0,1477914.0,-611404.0,1.0,1.0,1.0,0.0,0,1199.0,469.0,3408.0,42327.0,8,serve_captive,20
16199.0,770.0,16969.0,159346.0,1.0,1.0,1.0,0.0,0,7748.0,1159280.0,1167028.0,-986948.0,1.0,1.0,1.0,0.0,0,147814.0,156600.0,304414.0,202221.0,1.0,1.0,1.0,0.0,0,171761.0,1316650.0,1488411.0,-625381.0,1.0,1.0,1.0,0.0,0,1318.0,493.0,3250.0,43441.0,8,serve_captive,21
17057.0,270.0,17327.0,160093.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,7433.0,1193860.0,1201293.0,-1020043.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,150522.0,174200.0,324722.0,183068.0,1.0,1.0,1.0,0.0,0,175012.0,1368330.0,1543342.0,-676882.0,1.0,1.0,1.0,0.0,0,1362.0,476.0,3344.0,45853.0,8,serve_captive,22
17181.0,180.0,17361.0,158014.0,1.0,1.0,1.0,0.0,0,7578.0,1098800.0,1106378.0,-924898.0,1.0,1.0,1.0,0.0,0,148043.0,140220.0,288263.0,219042.0,1.0,1.0,1.0,0.0,0,172802.0,1239200.0,1412002.0,-547842.0,1.0,1.0,1.0,0.0,0,1123.0,456.0,3164.0,39736.0,8,serve_captive,23
17051.0,220.0,17271.0,157909.0,1.0,1.0,1.0,0.0,0,6800.0,1171850.0,1178650.0,-996140.0,1.0,1.0,1.0,0.0,0,143407.0,139770.0,283177.0,227628.0,1.0,1.0,1.0,0.0,0,167258.0,1311840.0,1479098.0,-610603.0,1.0,1.0,1.0,0.0,0,1261.0,488.0,3300.0,42193.0,8,serve_captive,24
16154.0,290.0,16444.0,160116.0,1.0,1.0,1.0,0.0,0,7740.0,1143760.0,1151500.0,-971150.0,1.0,1.0,1.0,0.0,0,155319.0,159150.0,314469.0,195991.0,1.0,1.0,1.0,0.0,0,179213.0,1303200.0,1482413.0,-615043.0,1.0,1.0,1.0,0.0,0,1208.0,487.0,3252.0,42965.0,8,serve_captive,25
16399.0,290.0,16689.0,159351.0,1.0,1.0,1.0,0.0,0,9817.0,1191290.0,1201107.0,-1020297.0,1.0,1.0,1.0,0.0,0,137008.0,147240.0,284248.0,222637.0,1.0,1.0,1.0,0.0,0,163224.0,1338820.0,1502044.0,-638309.0,1.0,1.0,1.0,0.0,0,1224.0,498.0,3622.0,43666.0,8,serve_captive,26
16770.0,660.0,17430.0,158120.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,7987.0,1138880.0,1146867.0,-966242.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,145717.0,144820.0,290537.0,217933.0,1.0,1.0,1.0,0.0,0,170474.0,1284360.0,1454834.0,-590189.0,1.0,1.0,1.0,0.0,0,1182.0,494.0,3223.0,41363.0,8,serve_captive,27
16361.0,110.0,16471.0,158984.0,1.0,1.0,1.0,0.0,0,7541.0,1365930.0,1373471.0,-1191586.0,1.0,1.0,1.0,0.0,0,172283.0,185620.0,357903.0,152102.0,1.0,1.0,1.0,0.0,0,196185.0,1551660.0,1747845.0,-880500.0,1.0,1.0,1.0,0.0,0,1574.0,499.0,4074.0,53219.0,9,serve_captive,28
16382.0,620.0,17002.0,158628.0,1.0,1.0,1.0,0.0,0,6869.0,1235220.0,1242089.0,-1059974.0,1.0,1.0,1.0,0.0,0,148163.0,151860.0,300023.0,209482.0,1.0,1.0,1.0,0.0,0,171414.0,1387700.0,1559114.0,-691864.0,1.0,1.0,1.0,0.0,0,1342.0,482.0,3590.0,45394.0,8,serve_captive,29
16388.0,630.0,17018.0,158727.0,1.0,1.0,1.0,0.0,0,7795.0,1235940.0,1243735.0,-1060745.0,1.0,1.0,1.0,0.0,0,152225.0,162380.0,314605.0,190905.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,176408.0,1398950.0,1575358.0,-711113.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,1320.0,493.0,3579.0,46128.0,8,serve_captive,30
